"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1552277_a_at",1.23907047152941,9.27334410574468,5.77255727929491,6.26205626551111e-07,6.93040401624652e-06,5.69256456628766,"MSANTD3","Myb/SANT DNA binding domain containing 3"
"229742_at",-1.32278545633937,10.2813387197021,-5.772135082284,6.27117104302874e-07,6.93684448007121e-06,5.6911392363974,"C15orf61","chromosome 15 open reading frame 61"
"200087_s_at",0.744174967963795,12.7426830546809,5.77181166701556,6.27816215230415e-07,6.9409303206934e-06,5.69004740253479,"TMED2","transmembrane p24 trafficking protein 2"
"1552504_a_at",-1.92030121957466,6.04927675495745,-5.77107216370738,6.29417676691221e-07,6.95498272669302e-06,5.68755091056634,"BRSK1","BR serine/threonine kinase 1"
"200033_at",0.746783220746606,13.894333482766,5.77026982547013,6.31159807806189e-07,6.97057395294873e-06,5.68484234814856,"DDX5","DEAD-box helicase 5"
"211248_s_at",-1.58454997172851,4.69748165253191,-5.76739585976476,6.37439540943915e-07,7.03623614938092e-06,5.67514077483398,"CHRD","chordin"
"201012_at",2.93453763157465,10.656597591383,5.76608458261408,6.4032533799941e-07,7.06438593547567e-06,5.67071457125686,"ANXA1","annexin A1"
"201011_at",1.40660795693212,10.5650233321489,5.76543368236381,6.41762629639002e-07,7.07653397270874e-06,5.66851751996482,"RPN1","ribophorin I"
"205628_at",1.61545392196606,6.32400469619149,5.76436258614072,6.44134767175146e-07,7.09897217227059e-06,5.66490221896369,"PRIM2","DNA primase subunit 2"
"232950_s_at",-1.97752088289593,3.8160810506383,-5.76399460731106,6.44951733793952e-07,7.10425640835305e-06,5.66366019314648,"PITPNM2","phosphatidylinositol transfer protein membrane associated 2"
"221260_s_at",-0.911790399171943,9.46430625251064,-5.76315981406996,6.46808918360536e-07,7.12098730726427e-06,5.66084258972055,"CSRNP2","cysteine and serine rich nuclear protein 2"
"208759_at",1.35997503702488,9.23013735168085,5.76204467235397,6.49298099635411e-07,7.14156716401589e-06,5.65707884730469,"NCSTN","nicastrin"
"217588_at",-1.83976415109729,4.84004644385106,-5.76201844930635,6.49356748310043e-07,7.14156716401589e-06,5.65699034257401,"CATSPER2","cation channel sperm associated 2"
"217588_at",-1.83976415109729,4.84004644385106,-5.76201844930635,6.49356748310043e-07,7.14156716401589e-06,5.65699034257401,"CATSPER2P1","CATSPER2 pseudogene 1"
"212872_s_at",1.30558577744118,7.41436602808511,5.7616348226939,6.50215343793556e-07,7.14354540023714e-06,5.65569558127721,"MED20","mediator complex subunit 20"
"219009_at",1.78742885480317,5.07611406210638,5.76178413444064,6.49881034784114e-07,7.14354540023714e-06,5.6561995152307,"C14orf93","chromosome 14 open reading frame 93"
"229547_s_at",-1.64319764942308,6.461923019,-5.76133169689629,6.50894568524831e-07,7.14727734347819e-06,5.65467252397374,"WNK2","WNK lysine deficient protein kinase 2"
"213237_at",1.23683171488009,7.83887738304255,5.7611289609753,6.51349239767577e-07,7.14854092654197e-06,5.65398828961789,"KNOP1","lysine rich nucleolar protein 1"
"236487_at",1.50994891572398,7.34972703887234,5.75766693625036,6.59162365311333e-07,7.2305199529982e-06,5.64230450961919,"SCLT1","sodium channel and clathrin linker 1"
"204953_at",-5.63372646324209,8.71207949534043,-5.75531974458466,6.64512461964828e-07,7.28541006477063e-06,5.63438372076012,"SNAP91","synaptosome associated protein 91"
"204400_at",2.53669834194344,9.8818379076383,5.75067066798125,6.75237162928486e-07,7.39913705343292e-06,5.61869649060649,"EFS","embryonal Fyn-associated substrate"
"203029_s_at",-1.83523349450678,10.3695698767234,-5.75009593667019,6.76574875033134e-07,7.40608482550571e-06,5.61675732802673,"PTPRN2","protein tyrosine phosphatase receptor type N2"
"226842_at",-2.08028777731222,7.26735239268085,-5.75010994573752,6.76542237011987e-07,7.40608482550571e-06,5.61680459473272,"FBXL20","F-box and leucine rich repeat protein 20"
"201811_x_at",-1.8199283470362,11.0440810755319,-5.74615254209869,6.85824627831294e-07,7.49564299888304e-06,5.60345298688348,"SH3BP5","SH3 domain binding protein 5"
"204153_s_at",2.45357273313574,7.33821578080851,5.74621325164761,6.85681277090136e-07,7.49564299888304e-06,5.60365779990408,"MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"233234_at",-3.19192032613349,3.76950375912766,-5.74626974362056,6.85547911879233e-07,7.49564299888304e-06,5.60384838458172,"KCTD16","potassium channel tetramerization domain containing 16"
"219274_at",2.32174479407693,9.0348659747234,5.7454065093801,6.87588636130564e-07,7.50323524652586e-06,5.60093615776545,"TSPAN12","tetraspanin 12"
"225154_at",1.16846863189366,9.13850342459575,5.7454968068096,6.87374886456613e-07,7.50323524652586e-06,5.60124078408254,"SYAP1","synapse associated protein 1"
"227781_x_at",-1.43170739085521,5.05222075446809,-5.74569927273852,6.86895854588381e-07,7.50323524652586e-06,5.60192382337869,"TLCD3B","TLC domain containing 3B"
"223570_at",2.34996890846832,5.7356736616383,5.74392001683668,6.91116934922317e-07,7.53782978244289e-06,5.59592145072265,"MCM10","minichromosome maintenance 10 replication initiation factor"
"202627_s_at",4.09204197062443,8.37720353034043,5.74233041744674,6.94909882735567e-07,7.57527344981029e-06,5.59055913297094,"SERPINE1","serpin family E member 1"
"213168_at",1.26241943774661,11.6297816343404,5.74119860916464,6.97623099876851e-07,7.60091420932076e-06,5.58674125718302,"SP3","Sp3 transcription factor"
"202522_at",-0.967009190502269,10.9651222020426,-5.74074746554945,6.98707533095044e-07,7.60879129418038e-06,5.58521946810202,"PITPNB","phosphatidylinositol transfer protein beta"
"233305_at",-3.87624820332579,4.20043121942553,-5.73860246291198,7.03886537673663e-07,7.66122627612751e-06,5.57798423985287,"NECAB1","N-terminal EF-hand calcium binding protein 1"
"205542_at",2.92312063429638,7.2412322062766,5.73675349646173,7.08381391327775e-07,7.70616448963807e-06,5.57174789758697,"STEAP1","STEAP family member 1"
"212538_at",-2.02495793394118,10.4204145947447,-5.73636022804543,7.09341104061475e-07,7.71261892587502e-06,5.57042149070686,"DOCK9","dedicator of cytokinesis 9"
"212360_at",-1.25274679940272,9.75954446893617,-5.73558118866359,7.11246051033793e-07,7.72933886126037e-06,5.56779400603463,"AMPD2","adenosine monophosphate deaminase 2"
"213248_at",1.89451248523982,6.88189283280851,5.734550367235,7.13774487076569e-07,7.75281370121866e-06,5.5643174156382,"LOC730101","uncharacterized LOC730101"
"218343_s_at",1.90913407588235,8.05613939746809,5.73376162712616,7.15715169629534e-07,7.76988361047018e-06,5.56165734447992,"GTF3C3","general transcription factor IIIC subunit 3"
"204360_s_at",1.62545452709049,7.05560568034043,5.73153096097332,7.21232128388367e-07,7.82574036215212e-06,5.55413460503457,"NAGLU","N-acetyl-alpha-glucosaminidase"
"215045_at",-3.0142443277353,7.48870643774468,-5.72927156166086,7.26863244557138e-07,7.8827775878041e-06,5.54651543304709,"CELF3","CUGBP Elav-like family member 3"
"225214_at",1.58214940986651,9.63176246034043,5.72890653494616,7.27777094853221e-07,7.88862401990747e-06,5.54528453007396,"LOC100129034","uncharacterized LOC100129034"
"204839_at",1.3673863248371,10.1745035617447,5.72861905143604,7.28497618338099e-07,7.89236997736334e-06,5.54431511844988,"POP5","POP5 ribonuclease P/MRP subunit"
"215076_s_at",3.28666969438461,11.1062327633617,5.72838199348504,7.2909229301577e-07,7.89474936624587e-06,5.54351575058636,"COL3A1","collagen type III alpha 1 chain"
"1556414_at",-1.70903948360634,5.93356007412766,-5.7273602299472,7.31660977680241e-07,7.91442116144351e-06,5.54007038705361,"LINC00515","long intergenic non-protein coding RNA 515"
"206573_at",-1.43249662758371,3.08229872710638,-5.7274949660302,7.31321740755296e-07,7.91442116144351e-06,5.54052470854123,"KCNQ3","potassium voltage-gated channel subfamily Q member 3"
"237745_at",-1.98557274461539,4.27423452891489,-5.72580840210861,7.35579445293094e-07,7.95272076190017e-06,5.53483784381325,"TSC22D1-AS1","TSC22D1 antisense RNA 1"
"201482_at",1.5098802834095,8.35060616442553,5.72559689697241,7.36115122500012e-07,7.95442676007457e-06,5.53412469581773,"QSOX1","quiescin sulfhydryl oxidase 1"
"209085_x_at",1.26396415115837,8.98182306959574,5.72539116033736,7.36636561914041e-07,7.95597723360214e-06,5.53343100190431,"RFC1","replication factor C subunit 1"
"206448_at",-3.67853620616064,8.55368536342553,-5.72499671955442,7.37637298861434e-07,7.96270007232472e-06,5.53210105448187,"ZNF365","zinc finger protein 365"
"223179_at",-1.50564357904525,11.035245915617,-5.72311375669668,7.4243322459229e-07,8.01036359695936e-06,5.52575241346854,"YPEL3","yippee like 3"
"238167_at",-1.15018477211312,5.82066020368085,-5.72144798624187,7.46701789553329e-07,8.05229132689425e-06,5.52013633875096,"LINC02693","long intergenic non-protein coding RNA 2693"
"223599_at",2.85041823835068,5.23988151944681,5.71924528817545,7.52383717376046e-07,8.10940975461637e-06,5.51271043317286,"TRIM6","tripartite motif containing 6"
"1553956_at",1.37984204284841,8.90866213723404,5.71884813391598,7.53412752275525e-07,8.11634515629468e-06,5.51137156440847,"TMEM237","transmembrane protein 237"
"203364_s_at",-1.2784618669095,9.42037357982979,-5.71754509977236,7.5679877467256e-07,8.1486517682135e-06,5.50697893749527,"ATG13","autophagy related 13"
"1553611_s_at",-2.012606306181,3.26353219759574,-5.71659115924715,7.59287239461957e-07,8.17126604840194e-06,5.50376323263197,"KLHL35","kelch like family member 35"
"221663_x_at",-1.64196222336878,4.31742575823404,-5.71554217312003,7.62033031135589e-07,8.19662509218404e-06,5.50022723058442,"HRH3","histamine receptor H3"
"224929_at",2.41519592991855,5.11393267997872,5.71405330422257,7.65947198237079e-07,8.23451916388688e-06,5.49520861604372,"STING1","stimulator of interferon response cGAMP interactor 1"
"226309_at",-1.43501377324435,8.01022952953191,-5.71011164678392,7.76406375316938e-07,8.34270250149134e-06,5.48192325808503,"DNAL1","dynein axonemal light chain 1"
"200957_s_at",1.13731112436199,10.0371893244468,5.70963424913114,7.77682747234469e-07,8.35215399453345e-06,5.48031428884736,"SSRP1","structure specific recognition protein 1"
"212453_at",-1.16290880522851,10.4653053755957,-5.70910578281359,7.79098088585309e-07,8.36308759037264e-06,5.47853322850692,"KIFBP","kinesin family binding protein"
"225905_s_at",-1.45447873489819,7.53023815859574,-5.70636235144548,7.86486804938062e-07,8.4380974739787e-06,5.46928762179237,"ST3GAL3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
"215527_at",-1.9420466630543,3.29629423314894,-5.70545999769459,7.8893224649858e-07,8.45571476007897e-06,5.46624676608312,"KHDRBS2","KH RNA binding domain containing, signal transduction associated 2"
"225041_at",-1.73058065490498,9.61820291091489,-5.70558602196897,7.88590258473131e-07,8.45571476007897e-06,5.46667145255652,"MPHOSPH8","M-phase phosphoprotein 8"
"205744_at",-2.7616122834276,3.39661614231915,-5.7007147985194,8.01916961914483e-07,8.5861404111393e-06,5.45025712487685,"DOC2A","double C2 domain alpha"
"224931_at",-1.24640402338688,8.74780089840426,-5.70077366679337,8.01754581507207e-07,8.5861404111393e-06,5.45045547693099,"SLC41A3","solute carrier family 41 member 3"
"201783_s_at",1.18381746477601,9.41351317561702,5.70041564814567,8.02742634126287e-07,8.59061131080749e-06,5.44924916617312,"RELA","RELA proto-oncogene, NF-kB subunit"
"203230_at",-1.01433304176923,9.37618795204255,-5.69851306359027,8.08013685660675e-07,8.64262605851484e-06,5.44283878948317,"DVL1","dishevelled segment polarity protein 1"
"239770_at",-1.53778149893439,3.15028632276596,-5.69793807370584,8.0961343503129e-07,8.6553391606951e-06,5.44090154488102,"ESYT3","extended synaptotagmin 3"
"203000_at",-4.6809706972353,10.8629948185957,-5.69766697625665,8.10368779698235e-07,8.65901665616642e-06,5.43998817971237,"STMN2","stathmin 2"
"243019_at",-1.18830370755656,2.73002484695745,-5.69355064543309,8.21924317884212e-07,8.7780349525432e-06,5.42612055583058,NA,NA
"226063_at",1.04112084286199,9.59847858748936,5.69288613327802,8.23805053638884e-07,8.79365942144954e-06,5.42388201522583,"VAV2","vav guanine nucleotide exchange factor 2"
"223095_at",1.64779138923756,8.97408546246809,5.69255679806418,8.24738739033219e-07,8.79916394153535e-06,5.42277260025484,"MARVELD1","MARVEL domain containing 1"
"204811_s_at",-3.05523965892082,6.08358081225532,-5.69182802191738,8.26808603600464e-07,8.8167786756787e-06,5.42031764601047,"CACNA2D2","calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"1554299_at",-4.59517058573077,3.34031978359574,-5.6910424813019,8.29045471302644e-07,8.83615552958008e-06,5.41767153265581,"NPAS4","neuronal PAS domain protein 4"
"227428_at",1.67871128287104,8.57796803340426,5.69037233842608,8.30958490551471e-07,8.8520628674638e-06,5.41541418676769,"GABPA","GA binding protein transcription factor subunit alpha"
"236156_at",-1.6012250331448,3.30194663991489,-5.68838686656383,8.36652093389399e-07,8.90820767114155e-06,5.40872647070079,"LIPA","lipase A, lysosomal acid type"
"226265_at",1.09197653035747,11.061611513,5.68781794392162,8.38290687788639e-07,8.9211420515424e-06,5.40681022450973,"QSER1","glutamine and serine rich 1"
"218699_at",1.44326546204298,10.4392672454894,5.68695172590863,8.4079166945707e-07,8.93871951619764e-06,5.40389268804355,"RAB29","RAB29, member RAS oncogene family"
"225060_at",-1.73593091277602,10.6615348586809,-5.6870636758665,8.40468026037967e-07,8.93871951619764e-06,5.40426974614981,"LRP11","LDL receptor related protein 11"
"211167_s_at",-1.75945350961312,3.24575610734043,-5.68544632006372,8.45155793124957e-07,8.98058023487145e-06,5.3988224566162,"GCK","glucokinase"
"218388_at",1.34916164898642,10.1073166092979,5.68445335927152,8.48046666684207e-07,9.00675193425962e-06,5.39547826949505,"PGLS","6-phosphogluconolactonase"
"206577_at",-3.51310847184163,4.51275374914894,-5.68424402440076,8.48657370267241e-07,9.00869271009855e-06,5.39477326404049,"VIP","vasoactive intestinal peptide"
"200959_at",1.05603085466063,11.5593851527021,5.68392914078677,8.49576819852764e-07,9.01390728724833e-06,5.3937127958244,"FUS","FUS RNA binding protein"
"212071_s_at",-0.749458263325794,13.2624761685106,-5.68232732647281,8.5426941048456e-07,9.05912901294709e-06,5.38831833954616,"SPTBN1","spectrin beta, non-erythrocytic 1"
"226151_x_at",-1.1587046260905,10.0331113782128,-5.68154948813076,8.5655740508538e-07,9.07881841744575e-06,5.38569889125388,"CRYZL1","crystallin zeta like 1"
"1560562_a_at",1.83602234366063,7.53489187195745,5.6812499073498,8.57440238673389e-07,9.08360192454698e-06,5.38469003887719,"ZNF677","zinc finger protein 677"
"218052_s_at",0.983705744214932,9.19783448280851,5.68025413509437,8.60381178510981e-07,9.11017294147694e-06,5.38133679222161,"ATP13A1","ATPase 13A1"
"200768_s_at",0.819992375950225,11.8049171975532,5.67444476216779,8.77739618418241e-07,9.28930063735745e-06,5.36177576937379,"MAT2A","methionine adenosyltransferase 2A"
"219619_at",-4.23044869919231,9.99258197978723,-5.67387766110706,8.79452647979688e-07,9.30275288440826e-06,5.35986643414656,"DIRAS2","DIRAS family GTPase 2"
"50965_at",-3.17652628914027,4.80825470514894,-5.6712865182609,8.8732201219694e-07,9.38127993809422e-06,5.35114289107093,"RAB26","RAB26, member RAS oncogene family"
"229778_at",-4.40454955349321,6.59150688508511,-5.67086058054047,8.88622273890449e-07,9.39031067539857e-06,5.34970895972658,"SPX","spexin hormone"
"227086_at",-0.953097857052038,9.30201147131915,-5.6669986882116,9.00498213216845e-07,9.51103230718243e-06,5.33670861363617,"C22orf39","chromosome 22 open reading frame 39"
"1560692_at",-3.45285553204299,3.51702405642553,-5.66621407002632,9.02930243742488e-07,9.53193662526548e-06,5.33406752329635,"VSTM2A-OT1","VSTM2A overlapping transcript 1"
"223033_s_at",-0.967536299717198,7.67717656053192,-5.66604630022753,9.034511152105e-07,9.53265462415089e-06,5.33350280411768,"SCYL1","SCY1 like pseudokinase 1"
"204112_s_at",1.73451619600452,10.3736563383404,5.66545057929167,9.05303050831113e-07,9.54740942885518e-06,5.33149760873145,"HNMT","histamine N-methyltransferase"
"212895_s_at",-1.57318564608371,10.1899774394468,-5.66155147846803,9.17517773195451e-07,9.67138163533512e-06,5.31837412070948,"ABR","ABR activator of RhoGEF and GTPase"
"219539_at",1.87335535310181,7.64172429285106,5.66021977263132,9.21727007374921e-07,9.7108876402613e-06,5.31389225060688,"GEMIN6","gem nuclear organelle associated protein 6"
"223236_at",1.09765931783484,9.71586869148936,5.65968049580188,9.2343699680022e-07,9.72403640952707e-06,5.31207735944223,"NSRP1","nuclear speckle splicing regulatory protein 1"
"223431_at",1.53301045387556,9.41319400793617,5.65911519276175,9.25232895896375e-07,9.73807622930935e-06,5.31017491065549,"BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4"
"229057_at",-4.70418557180995,9.52993519523404,-5.65870615139133,9.26534533796195e-07,9.74690251694648e-06,5.30879835885788,"SCN2A","sodium voltage-gated channel alpha subunit 2"
"1553998_at",-3.15607002147285,6.45737937376596,-5.65755744878667,9.30199632489204e-07,9.78057056138749e-06,5.30493270645793,"DMRTC1","DMRT like family C1"
"1553998_at",-3.15607002147285,6.45737937376596,-5.65755744878667,9.30199632489204e-07,9.78057056138749e-06,5.30493270645793,"DMRTC1B","DMRT like family C1B"
"225603_s_at",-1.35189729508597,9.16550727159574,-5.65738773978708,9.30742332824414e-07,9.78139096652717e-06,5.30436160734175,"TRIQK","triple QxxK/R motif containing"
"1555820_a_at",1.29361959506108,3.95309453144681,5.65663766779695,9.33144704246613e-07,9.80174452314931e-06,5.30183752468619,"MKS1","MKS transition zone complex subunit 1"
